업체명,사업장구분,소재지도로명주소,소재지지번주소,위도,경도,차고지도로명주소,차고지지번주소,보유차고지수용능력,자동차총보유대수,승용차보유대수,승합차보유대수,전기승용자동차보유대수,전기승합자동차보유대수,경차요금,소형차요금,중형차요금,대형차요금,승합차요금,레저용차요금,수입차요금,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,공휴일운영시작시각,공휴일운영종료시각,휴무일,홈페이지주소,대표자명,전화번호,데이터기준일자,제공기관코드,제공기관명
㈜스마트렌트카,영업소,경상남도 고성군 고성읍 남해안대로 2533,경상남도 고성군 고성읍 율대리 662-5,34.96985827,128.334443,경상남도 고성군 고성읍 율대리 662-5,,,62,58,4,0,0,,,,,,,,09:00,23:00,,,,,,,김동환,055-673-9222,2020-07-10,5420000,경상남도 고성군
㈜뉴하이렌트카,영업소,경상남도 고성군 고성읍 중앙로 104번길 40,경상남도 고성군 고성읍 동외리 221-3,34.97410642,128.330019,경상남도 고성군 고성읍 동외리 221-3,,,11,9,2,0,0,,,,,,,,09:00,23:00,,,,,,,정호종,055-672-7742,2020-07-10,5420000,경상남도 고성군
㈜블루렌트카,영업소,경상남도 고성군 고성읍 중앙로 124,경상남도 고성군 고성읍 동외리 110-3,34.9752042,128.3334903,경상남도 고성군 고성읍 동외리 110-3,,,5,5,0,0,0,,,,,,,,09:00,23:00,,,,,,,황정욱,055-673-7333,2020-07-10,5420000,경상남도 고성군
㈜신현대렌트카,주사업장,경기도 여주시 영릉로 32,경기도 여주시 창동 192,37.2905938704,127.6319450195,경기도 여주시 강천로 63,"경기도 여주시 강천면 적금리 5, 5-13",1003,62,57,5,0,0,,,,,,,,09:00,18:00,,,,,,,,031-885-9137,2020-07-16,5700000,경기도 여주시
㈜대상렌트카,주사업장,경기도 여주시 북내면 당전로 523-15,경기도 여주시 북내면 중암리 399-1,37.3529117875,127.7125119945,경기도 여주시 북내면 당전로 523-15,"경기도 여주시 북내면 중암리 399-1, 398-2",1604,64,58,6,0,0,,,,,,,,09:00,18:00,,,,,,,,031-884-2202,2020-07-16,5700000,경기도 여주시
㈜씨앤씨,영업소,경기도 여주시 세종로236,,37.2771476221,127.6372041696,경기도 여주시 세종로236,,200,13,11,2,0,0,,,,,,,,09:00,18:00,,,,,,,,031-881-1750,2020-07-16,5700000,경기도 여주시
㈜유엔렌트카,영업소,경기도 여주시 소양로 107,,37.2904916846,127.6342041446,경기도 여주시 소양로 107,,130,4,4,0,0,0,,,,,,,,09:00,18:00,,,,,,,,02-406-5552,2020-07-16,5700000,경기도 여주시
㈜신세계렌트카,영업소,경기도 여주시 여양로 115,,37.2940951740,127.6456476071,경기도 여주시 여양로 115,,587,4,3,1,0,0,,,,,,,,09:00,18:00,,,,,,,,000-000-0000,2020-07-16,5700000,경기도 여주시
㈜채움렌트카,영업소,경기도 여주시 장여로 1759,,37.2534696497,127.6483035613,경기도 여주시 장여로 1759,,130,16,16,0,0,0,,,,,,,,09:00,18:00,,,,,,,,031-336-7730,2020-07-16,5700000,경기도 여주시
롯데렌탈㈜,영업소,경기도 여주시 여흥로 4번길 11-4,,37.3004374421,127.6250074269,경기도 여주시 여흥로 4번길 11-4,,100,0,0,0,0,0,,,,,,,,09:00,18:00,,,,,,,,031-886-8540,2020-07-16,5700000,경기도 여주시
피제이렌트카,영업소,경기도 여주시 여흥로160번길 49-4,,37.2914702979,127.6412089123,경기도 여주시 여흥로160번길 49-4,경기도 여주시 여흥로160번길 49-4,754,22,20,2,0,0,,,,,,,,09:00,18:00,,,,,,,,031-886-4444,2020-07-16,5700000,경기도 여주시
화성렌트카,영업소,경기도 여주시 우암로 169,,37.2874977083,127.6217834468,경기도 여주시 월송동 99-3 102호,경기도 여주시 월송동 99-3,70,0,0,0,0,0,,,,,,,,09:00,18:00,,,,,,,,031-885-8808,2020-07-16,5700000,경기도 여주시
㈜조아렌트카,주사업장,경기도 여주시 북내면 당전로 523-15,,37.3529117875,127.7125119945,경기도 여주시 북내면 당전로 523-15,경기도 여주시 북내면 중암리 399-1,659,65,63,2,0,0,,,,,,,,09:00,18:00,,,,,,,,031-884-2202,2020-07-16,5700000,경기도 여주시
㈜우등렌트카,주사업장,경기도 여주시 북내면 당전로 523-15,,37.3529117875,127.7125119945,경기도 여주시 북내면 당전로 523-15,경기도 여주시 북내면 중암리 399-1,991,51,51,0,0,0,,,,,,,,09:00,18:00,,,,,,,,031-883-9503,2020-07-16,5700000,경기도 여주시
(주)채움씨앤씨,영업소,전라남도 영암군 군서면 군서공단로 60-10,,34.776311,126.6546016358,,전라남도 영암군 군서면 동구림리 485-9,,57,56,1,0,0,,,,,,,,09:00,18:00,,,,,,,임동찬,062-714-1815,2020-07-13,4940000,전라남도 영암군
명가렌트카,영업소,전라남도 영암군 신북면 예향로 2368,,34.8743016390,126.687984,,전라남도 영암군 삼호읍 삼포리 1898,,81,77,4,0,0,,,,,,,,09:00,18:00,,,,,,,박해승,062-511-7210,2020-07-13,4940000,전라남도 영암군
SK네트웍스(주),영업소,전라남도 영암군 영암읍 군청로 1-9,,34.800635,126.697777,,전라남도 영암군 삼호읍 삼포리 1894,,22354,21971,383,28,0,,,,,,,,09:00,18:00,,,,,,,"최신원, 박상규",1599-9111,2020-07-13,4940000,전라남도 영암군
(주)태준렌트카,영업소,전라남도 영암군 영암읍 동문로 15,,34.797136,126.702073,전라남도 영암군 영암읍 낭주로 163,,,0,0,0,0,0,,,,,,,,09:00,18:00,,,,,,,강하영,061-332-1230,2020-07-13,4940000,전라남도 영암군
㈜제주제일렌터카,주사업장,"서울특별시 동작구 대방동 27길 91, 1층(대방동, 대호빌딩)",,37.50117112,126.9242243,"서울특별시 동작구 대방동 27길 91, 대호빌딩 주차장",,1,0,0,0,0,0,,,,,,,,08:00,19:00,08:00,17:00,00:00,00:00,근무안함(,,,02-6339-1900,2020-07-15,3190000,서울특별시 동작구
참좋은렌트카,영업소,경상북도 울진군 울진읍 울진중앙로 18,경상북도 울진군 울진읍 읍내리 194-5,36.9836894766,129.3972437385,경상북도 울진군 기성면 척산리 84,,,62,56,6,0,0,60000,80000,100000,130000,150000,,,00:00,23:59,00:00,23:59,00:00,23:59,연중무휴,,유정석,054-783-9818,2020-07-13,5250000,경상북도 울진군
현대렌트카,영업소,경상북도 울진군 울진읍 울진중앙로 27,경상북도 울진군 울진읍 읍내리 222-2,36.9847794686,129.3966221549,경상북도 울진군 울진읍 울진중앙로 27,,,16,11,5,0,0,60000,80000,100000,130000,150000,,,09:00,19:00,09:00,19:00,09:00,19:00,연중무휴,,주도하,054-781-8999,2020-07-13,5250000,경상북도 울진군
롯데렌트카,영업소,"경상북도 울진군 울진읍 울진중앙로 116, 2층",경상북도 울진군 울진읍 읍내리 83-2,36.991786,129.401265,"경상북도 울진군 울진읍 울진중앙로 116, 2층",,,10,8,2,0,0,60000,80000,100000,130000,150000,,,00:00,23:59,00:00,23:59,00:00,23:59,연중무휴,,김동훈,054-781-8866,2020-07-13,5250000,경상북도 울진군
골드렌트카,영업소,경상북도 울진군 온정면 백암온천로 1298-3,경상북도 울진군 온정면 소태리 1002,36.720278,129.345416,경상북도 울진군 온정면 백암온천로 1298-3,,,12,8,4,0,0,60000,80000,100000,130000,150000,,,08:00,17:00,08:00,17:00,08:00,17:00,연중무휴,,이범석,054-788-5518,2020-07-13,5250000,경상북도 울진군
주식회사글로벌금오렌트카,영업소,"경상북도 울진군 후포면 동해대로 323, 1층 나동",경상북도 울진군 후포면 금음리 62,36.6695786384,129.4354626626,"경상북도 울진군 후포면 동해대로 323, 1층 나동",,,7,6,1,0,0,60000,70000,80000,130000,150000,,,00:00,23:59,00:00,23:59,00:00,23:59,연중무휴,,김동규,054-788-9997,2020-07-13,5250000,경상북도 울진군
아이렌터카,영업소,전라북도 순창군 순창읍 담순로 1421,전라북도 순창군 순창읍 남계리 135-1,35.37752958,127.1509592,전라북도 순창군 순창읍 담순로 1421,전라북도 순창군 순창읍 남계리 135-1,14,9,5,4,0,0,,,,,,,,09:00,19:00,,,,,,,방봉선,063-652-2882,2020-07-02,4770000,전라북도 순창군
㈜성일렌트카,주사업장,경기도 성남시 수정구 여수대로56번길17,경기도 성남시 수정구 시흥동 40-4번지,37.42124447,127.1070693,경기도 성남시 분당구 대왕판교로 606번길,경기도 성남시 분당구 대왕판교로 606번길,30,30,30,0,0,0,,,,,,,,09:00,19:00,,,,,,,,1577-8370,2020-03-24,3780000,경기도 성남시
㈜신협우리들렌트카,주사업장,경기도 성남시 수정구 수정로 115-1 402호(태평동),경기도 성남시 수정구 태평동 3678번지 주민신협행복빌딩 402호,37.44160836,127.1330467,경기도 성남시 분당구 구미로9번길 25,"경기도 성남시 분당구 구미동 182, 5층",58,58,52,6,0,0,,,,,,,,09:00,19:00,,,,,,,,031-721-0570,2020-03-24,3780000,경기도 성남시
㈜에스와이렌트카,주사업장,경기도 성남시 분당구 황새울로 246 2층,경기도 성남시 분당구 수내동 9-3번지 2층,37.38019603,127.115214,경기도 성남시 분당구 판교동 620,"경기도 성남시 분당구 운중로277번길 45, 3∼4층",50,50,50,0,0,0,,,,,,,,09:00,19:00,,,,,,,,031-719-7254,2020-03-24,3780000,경기도 성남시
㈜진렌트카,주사업장,"경기도 성남시 중원구 성남대로1133, 426호(성남동, 메트로)",경기도 성남시 중원구 성남동 4169번지 메트로 426호,37.4310555793,127.1286411077,경기도 성남시 분당구 판교로 182-7,경기도 성남시 분당구 판교로182-7 석란빌딩,51,51,45,6,0,0,,,,,,,,09:00,19:00,,,,,,,,031-759-0500,2020-03-24,3780000,경기도 성남시
㈜카보스렌터카,주사업장,경기도 성남시 분당구 성남대로 172번길24(금곡동) 미금파크빌딩 816호,경기도 성남시 분당구 금곡동 150번지 미금파크빌딩 816호,37.35080852,127.1115452,경기도 성남시 분당구  황새울로240번길 3,경기도 성남시 분당구 수내동 9-4 현대오피스빌딩 초림주차장 2층,40,31,26,5,0,0,,,,,,,,09:00,19:00,,,,,,,,031-715-6611,2020-03-24,3780000,경기도 성남시
㈜카엔퍼블릭,주사업장,"경기도 성남시 분당구 판교로 607,상가동104호 (야탑동 목련마을)",경기도 성남시 분당구 야탑동 165번지 목련마을 상가동 104호,37.4075319096,127.1411835511,경기도 성남시 정자동 12-1,경기도 성남시 성남시 분당구 정자일로 227,98,98,96,2,0,0,,,,,,,,09:00,19:00,,,,,,,,031-708-8550,2020-03-24,3780000,경기도 성남시
㈜커뮤니카,주사업장,"경기도 성남시 분당구 내정로 113번길4, 404-1호",경기도 성남시 분당구 정자동 54-1번지 404-1호,37.3706093,127.1148132,경기도 성남시 분당구 정자동 12-1,경기도 성남시 분당구 정자일로227(백궁지엔느) 5~7층,60,60,60,0,0,0,,,,,,,,09:00,19:00,,,,,,,,1899-3408,2020-03-24,3780000,경기도 성남시
㈜태경렌트카,주사업장,경기도 성남시 분당구 성남대로 172번길24(금곡동) 미금파크빌딩 726호,경기도 성남시 분당구 금곡동 150번지 미금파크빌딩 726호,37.35080852,127.1115452,경기도 성남시 분당구 성남대로172번길 24,경기도 성남시 분당구 금곡동 150번지 미금파크 6층,10,10,10,0,0,0,,,,,,,,09:00,19:00,,,,,,,,031-715-8855,2020-03-24,3780000,경기도 성남시
㈜티엔비렌트카,주사업장,경기도 성남시 수정구 복정로 77(복정동)동광빌딩4층,경기도 성남시 수정구 복정동 677-8번지 동광빌딩 4층,37.4599326,127.1265038,경기도 성남시 분당구  황새울로240번길 3,경기도 성남시 분당구 수내동9-4 현대오피스 초림주차장(6층),167,167,149,8,0,0,,,,,,,,09:00,19:00,,,,,,,,031-759-9088,2020-03-24,3780000,경기도 성남시
㈜필립모터스,주사업장,"경기도 성남시 중원구 도촌로 8번길5,201호 (도촌동 레일스타)",경기도 성남시 중원구 도촌동 579번지 레일스타 201호,37.4149179,127.1511154910,경기도 성남시 중원구 도촌동 579,"경기도 성남시 성남시 중원구 도촌로 8번길 5 (도촌동, 래일스타 P01호)",50,43,39,4,0,0,,,,,,,,09:00,19:00,,,,,,,,031-721-6838,2020-03-24,3780000,경기도 성남시
㈜한길렌트카,주사업장,경기도 성남시 분당구 새마을로 51번길9-3(서현동),경기도 성남시 분당구 서현동 136-3번지,37.38397636,127.1369073592,경기도 성남시 분당구 구미로9번길 25,경기도 성남시 분당구 서현동 136-3,96,96,93,3,0,0,,,,,,,,09:00,19:00,,,,,,,,031-706-6333,2020-03-24,3780000,경기도 성남시
㈜중부렌트카,영업소,충청북도 증평군 증평읍 중앙로 169,,36.7818773026,127.5785351,충청북도 증평군 증평읍 중앙로 169,,,8,6,2,0,0,,,,,,,,08:30,19:00,,,,,,,,043-838-6011,2020-07-15,5570000,충청북도 증평군
(합)오토렌트카,영업소,충청북도 증평군 증평읍 초중2길 55-14,,36.7783544,127.5741832580,충청북도 증평군 증평읍 초중2길 55-14,,,19,17,2,0,0,,,,,,,,08:00,19:00,,,,,,,,043-838-7400,2020-07-15,5570000,충청북도 증평군
(합자)건아통운렌트카,영업소,경기도 연천군 전곡읍 한여울로 146,경기도 연천군 전곡읍 전곡리 85-29,38.01348584,127.070078,,경기도 연천군 전곡읍 전곡리 85-29,200,6,6,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,00:00,00:00,,,박영남,031-832-7725,2020-07-17,4140000,경기도 연천군
㈜금마렌터카,영업소,경기도 연천군 전곡읍 평화로 497,경기도 연천군 전곡읍 전곡리 217-5,38.01485206,127.0693779,,경기도 연천군 전곡읍 전곡리 233-16,189,10,9,1,0,0,,,,,,,,09:00,18:00,09:00,18:00,00:00,00:00,,,양종문,031-833-9990,2020-07-17,4140000,경기도 연천군
경동렌트카㈜,영업소,경기도 연천군 연천읍 합내로854번길 383,경기도 연천군 연천읍 옥산리 174-1,38.12356054,127.090515,,"경기도 연천군 신서면 대광리 1035-1,4,5,6,7",1602,95,90,5,0,0,,,,,,,,09:00,18:00,09:00,18:00,00:00,00:00,,,백성현,031-834-7471,2020-07-17,4140000,경기도 연천군
롯데렌탈㈜,영업소,경기도 연천군 전곡읍 양연로 1601,경기도 연천군 전곡읍 전곡리 292,38.02222318,127.0667153,,경기도 연천군 전곡읍 전곡리 292-3,100,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,00:00,00:00,,,표현명,031-833-2822,2020-07-17,4140000,경기도 연천군
가자렌트카 평창영업소,영업소,강원도 평창군 용평면 금송길 7,강원도 평창군 용평면 장평리 348-3,37.5855233483,128.4140847706,평창군 대화면 평창대로 892,평창군 대화면 대화리 1012-8,15,15,13,2,0,0,,,90000,,,0,0,00:00,24:00,00:00,24:00,00:00,24:00,,,김태진,033-336-9090,2020-07-14,4280000,강원도 평창군
디씨렌트카 평창영업소,영업소,강원도 평창군 진부면 방아다리로 12,강원도 평창군 진부면 하진부리 산105,37.6606199271,128.5747768726,,평창군 진부면 송정리 1687-1,8,6,1,1,0,0,,,90000,,130000,0,0,00:00,24:00,00:00,24:00,00:00,24:00,,,이서해,033-336-6377,2020-07-14,4280000,강원도 평창군
대관령렌트카 평창영업소,영업소,강원도 평창군 대관령면 횡계2길 11-1,강원도 평창군 대관령면 횡계리 325-27,37.6732233669,128.7089659084,평창군 대관령면 대관령마루길 86-4,평창군 대관령면 횡계리 208-9,8,8,7,1,0,0,60000,70000,90000,150000,130000,0,0,00:00,24:00,00:00,24:00,00:00,24:00,,https://hts5845.modoo.at/,조대현,033-336-2666,2020-07-14,4280000,강원도 평창군
경인렌트카 평창영업소,영업소,강원도 평창군 평창읍 백오로 6,강원도 평창군 평창읍 하리 278-2,37.3677820285,128.3903005834,평창군 평창읍 종부1길 55-5,평창군 평창읍 종부리 471,6,6,5,1,0,0,,0,90000,120000,120000,0,0,00:00,24:00,00:00,24:00,00:00,24:00,,https://blog.naver.com/doosungcar,안종배,000-0000-0000,2020-07-14,4280000,강원도 평창군
㈜세종통운,영업소,"경상남도 고성군 고성읍 중앙로 91, 104호",경상남도 고성군 고성읍 동외리 160-7,34.97543141,128.3298673,경상남도 고성군 고성읍 동외리 160-7,,,8,6,2,0,0,,,,,,,,09:00,23:00,,,,,,,정재헌,055-674-0076,2020-07-10,5420000,경상남도 고성군
㈜동아렌트카,영업소,경상남도 고성군 고성읍 남해안대로 2609,경상남도 고성군 고성읍 동외리 125-6,34.97648228,128.333651,경상남도 고성군 고성읍 동외리 125-6,,,21,18,3,0,0,,,,,,,,09:00,23:00,,,,,,,이창권,055-673-2220,2020-07-10,5420000,경상남도 고성군
㈜조은렌트카,영업소,"경상남도 고성군 고성읍 중앙로 91, 104호",경상남도 고성군 고성읍 동외리 160-7,34.97543141,128.329896,경상남도 고성군 고성읍 동외리 160-7,,,2,2,0,0,0,,,,,,,,09:00,23:00,,,,,,,정재헌,055-672-8181,2020-07-10,5420000,경상남도 고성군
(주)중부렌트카(우리),영업소,충청북도 청주시 청원구 직지대로 855,,36.649737,127.4851251433,,충청북도 청주시 상당구 석교동 126-233,,10,7,3,0,0,,,,,,,,09:00,20:00,,,,,,,김원길,043-236-5675,2020-01-20,5710000,충청북도 청주시
(주)중부렌트카(봉명),영업소,충청북도 청주시 서원구 천수로 4,,36.6362246528,127.4604368785,,충청북도 청주시 상당구 사창동 403-3,,4,2,2,0,0,,,,,,,,09:00,20:00,,,,,,,김원길,043-236-5675,2020-01-20,5710000,충청북도 청주시
(주)중부렌트카(중앙),영업소,충청북도 청주시 서원구 1순환로 892,,36.6160632582,127.4700019554,,충청북도 청주시 서원구 죽림동 77-3,,14,12,2,0,0,,,,,,,,09:00,20:00,,,,,,,김원길,043-236-5675,2020-01-20,5710000,충청북도 청주시
케이원렌트카㈜,주사업장,"충청북도 청주시 흥덕구 1순환로 469, 208호",,36.649571,127.4682194810,,충청북도 청주시 흥덕구 원평동 467,,158,149,9,0,0,,,,,,,,09:00,20:00,,,,,,,강태원,043-288-7752,2020-01-20,5710000,충청북도 청주시
에이엠렌트카(주),주사업장,충청북도 청주시 흥덕구 1순환로438번길 39-18,,36.6536976517,127.4673451547,,충청북도 청주시 서원구 장성동 199-5,,163,157,6,0,0,,,,,,,,09:00,20:00,,,,,,,길소미,043-274-1999,2020-01-20,5710000,충청북도 청주시
에이엠렌트카㈜(파랑새),영업소,충청북도 청주시 흥덕구 무심서로 705,,36.652729,127.4754677773,,충청북도 청주시 청원구 사천동 439-1,,1,1,0,0,0,,,,,,,,09:00,20:00,,,,,,,길소미,043-274-1999,2020-01-20,5710000,충청북도 청주시
㈜글로벌파트너,주사업장,충청북도 청주시 흥덕구 청향로 3,,36.6376598112,127.4223431625,,충청북도 청주시 흥덕구 봉명동 2304,,116,108,8,0,0,,,,,,,,09:00,20:00,,,,,,,"신승호,염성중",043-238-0999,2020-01-20,5710000,충청북도 청주시
베스트렌트카㈜,주사업장,충청북도 청주시 흥덕구 직지대로 739,,36.643655,127.4747410380,,충청북도 청주시 서원구 장성동 40-1,,719,686,33,0,0,,,,,,,,09:00,20:00,,,,,,,김동우,043-268-6500,2020-01-20,5710000,충청북도 청주시
베스트렌트카㈜(청주),영업소,충청북도 청주시 서원구 모충로 113,,36.628649,127.4754450222,,충청북도 청주시 서원구 장성동 40-2,,8,8,0,0,0,,,,,,,,09:00,20:00,,,,,,,김동우,043-268-6500,2020-01-20,5710000,충청북도 청주시
