업소명,업종명코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,업소전화번호,할인적용최소연령,할인율,할인금액,할인대상서비스명,할인부가정보,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,경로우대업소지정일자,경로우대업소해제일자,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
동해야양푼이동태찌개,2 ,대전광역시,대덕구,30230,"대전광역시 대덕구 중리로31번길 14-20, 1층 (중리동)",대전광역시 대덕구 중리동 391-1 (1층),36.3627674,127.4245457,042-637-0885,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,2017-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
황실오리,2 ,대전광역시,대덕구,30230,"대전광역시 대덕구 중리로 30 (중리동,(1층))",대전광역시 대덕구 중리동 160-8 (1층),36.36169477,127.4254287,042-622-6777,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,2008-12-10,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
신오정고기마을,2 ,대전광역시,대덕구,30230,대전광역시 대덕구 오정로63번길 31 (오정동),대전광역시 대덕구 오정동 336-18,36.3512589,127.4094759,042-623-3429,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,2017-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
이가촌,2 ,대전광역시,대덕구,30230,대전광역시 대덕구 아리랑로 141 (읍내동),대전광역시 대덕구 읍내동 360-3,36.37380826,127.419844,042-631-3900,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,2008-09-30,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
신탄장어가참숯구이,2 ,대전광역시,대덕구,30230,"대전광역시 대덕구 신탄진로790번길 28, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 154-6 (1층),36.4482197,127.4316279,042-933-5344,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,2014-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
구우면돼지,2 ,대전광역시,대덕구,30230,"대전광역시 대덕구 신탄진동로23번길 52 (신탄진동,(1층))",대전광역시 대덕구 신탄진동 139-1 (1층),36.450064,127.4315174,042-931-9288,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,2017-08-23,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
구미횟집,2 ,대전광역시,대덕구,30230,대전광역시 대덕구 신탄진동로 60 (신탄진동),대전광역시 대덕구 신탄진동 150-2,36.4481564,127.4359455,042-932-5912,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,1998-11-21,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
늘봄식당,2 ,대전광역시,대덕구,30230,대전광역시 대덕구 신탄진동로 38-1 (신탄진동),대전광역시 대덕구 신탄진동 160-2,36.4477683,127.4337362,042-932-7282,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,2009-07-28,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
채련화미용실,7 ,대전광역시,대덕구,30230,대전광역시 대덕구 중리로 57-1 (중리동),대전광역시 대덕구 중리동 376-8,36.3642484,127.4249705,042-625-6939,70,10,,미용서비스,,10:00,20:00,10:00,20:00,10:00,20:00,2013-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
정호헤어아트,7 ,대전광역시,대덕구,30230,대전광역시 대덕구 중리동로72번길 26-4 (중리동),대전광역시 대덕구 중리동 141-2,36.3656649,127.4298007,000-000-0000,70,10,,미용서비스,,10:00,20:00,10:00,20:00,10:00,20:00,2014-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
행복헤어,7 ,대전광역시,대덕구,30230,대전광역시 대덕구 중리동로27번길 3 (중리동),대전광역시 대덕구 중리동 173-7,36.3614484,127.4295061,042-628-5040,70,10,,미용서비스,,10:00,20:00,10:00,20:00,10:00,20:00,2017-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
감성헤어??,7 ,대전광역시,대덕구,30230,"대전광역시 대덕구 중리동로 66, 지상1층 (중리동)",,36.3650139,127.4287937,000-000-0000,70,10,,미용서비스,,10:00,20:00,10:00,20:00,10:00,20:00,2017-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
청미이용원,7 ,대전광역시,대덕구,30230,대전광역시 대덕구 중리남로7번길 2 (중리동),대전광역시 대덕구 중리동 182-7,36.3611286,127.4306796,042-632-0368,70,10,,이용서비스,,10:00,18:00,10:00,18:00,10:00,18:00,2010-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
서울미용실,7 ,대전광역시,대덕구,30230,대전광역시 대덕구 장동로 283-21 (장동),대전광역시 대덕구 장동 213-1,36.41830552,127.4414946,042-628-3143,70,10,,미용서비스,,10:00,20:00,10:00,20:00,10:00,20:00,2010-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
도도헤어,7 ,대전광역시,대덕구,30230,"대전광역시 대덕구 우암로 417, 1층 (비래동)",대전광역시 대덕구 비래동 150-1,36.35580199,127.4545602,000-000-0000,70,10,,미용서비스,,10:00,20:00,10:00,20:00,10:00,20:00,2016-03-29,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
우리손칼국수,2 ,대전광역시,대덕구,30230,"대전광역시 대덕구 선비마을로 9, 1층 (송촌동)",대전광역시 대덕구 송촌동 506-2 (1층),36.3623281,127.4461952,042-626-8283,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,2014-02-10,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
신모란식당,2 ,대전광역시,대덕구,30230,대전광역시 대덕구 석봉로44번길 39 (석봉동),대전광역시 대덕구 석봉동 180-17,36.445459,127.4269473,042-932-0325,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,2014-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
노가리맥주창고,2 ,대전광역시,대덕구,30230,"대전광역시 대덕구 석봉로38번길 40, 1층 (석봉동)",대전광역시 대덕구 석봉동 182-19 (1층),36.4455506,127.4256684,000-000-0000,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,2017-12-20,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
나래원식당,2 ,대전광역시,대덕구,30230,"대전광역시 대덕구 비래동로16번길 13, 1층 (비래동)",대전광역시 대덕구 비래동 139-10 (1층),36.3552235,127.4506655,042-252-0838,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,2017-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
콩마니손두부,2 ,대전광역시,대덕구,30230,"대전광역시 대덕구 동춘당로44번길 12, 1층 (송촌동)",대전광역시 대덕구 송촌동 504-5 (1층),36.36281374,127.4448257,042-626-5288,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,2016-06-09,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
미정숯불갈비식당,2 ,대전광역시,대덕구,30230,대전광역시 대덕구 동춘당로23번길 51 (송촌동),대전광역시 대덕구 송촌동 560-1,36.358999,127.4449382,042-623-8677,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,2014-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
오리랑낙지랑,2 ,대전광역시,대덕구,30230,대전광역시 대덕구 덕암북로72번길 17 (덕암동),대전광역시 대덕구 덕암동 18-1,36.4433454,127.4247052,042-933-4576,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,1995-03-14,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
가마솥두부마을식당,2 ,대전광역시,대덕구,30230,대전광역시 대덕구 덕암북로70번길 59 (덕암동),대전광역시 대덕구 덕암동 22-2,36.4438561,127.4213362,042-932-2322,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,2004-09-22,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
설악칡냉면식당,2 ,대전광역시,대덕구,30230,대전광역시 대덕구 덕암북로58번길 7 (덕암동),대전광역시 대덕구 덕암동 9-7,36.4447132,127.423389,042-936-2222,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,2014-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
우가네짬뽕,2 ,대전광역시,대덕구,30230,"대전광역시 대덕구 덕암로 239, 1층 (덕암동)",대전광역시 대덕구 덕암동 44-10 (1층),36.4418391,127.4243059,042-933-8254,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,2018-07-17,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
오륙도식당,2 ,대전광역시,대덕구,30230,"대전광역시 대덕구 대화로 35 (대화동,(1층))",대전광역시 대덕구 대화동 37-12 (1층),36.3675174,127.4157239,042-634-7704,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,1996-05-09,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
생태와갈치식당,2 ,대전광역시,대덕구,30230,대전광역시 대덕구 대전천북로 222 (오정동),대전광역시 대덕구 오정동 345-6,36.34801706,127.4114525,042-634-4594,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,2010-12-28,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
태화반점,2 ,대전광역시,대덕구,30230,대전광역시 대덕구 대전로1033번길 42 (오정동),대전광역시 대덕구 오정동 496-5,36.3457271,127.4155369,042-632-7964,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,2001-01-11,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
을미기식당,2 ,대전광역시,대덕구,30230,"대전광역시 대덕구 대덕대로1454번길 94, 1층 (목상동)",대전광역시 대덕구 목상동 866-1 (1층),36.4439512,127.4107476,042-932-7797,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,2014-03-28,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
풍년식당,2 ,대전광역시,대덕구,30230,대전광역시 대덕구 대덕대로1448번길 65 (목상동),대전광역시 대덕구 목상동 862-4,36.44501142,127.4104174,042-935-9288,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,1998-04-28,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
방일해장국식당,2 ,대전광역시,대덕구,30230,대전광역시 대덕구 대덕대로1448번길 3 (목상동),대전광역시 대덕구 목상동 146-1,36.4476185,127.4100539,042-931-5180,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,2003-08-07,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
홍콩삼겹살식당,2 ,대전광역시,대덕구,30230,대전광역시 대덕구 계족산로81번길 11 (송촌동),대전광역시 대덕구 송촌동 475-4,36.3636408,127.4399312,042-628-6755,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,2014-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
울엄마양평해장국,2 ,대전광역시,대덕구,30230,"대전광역시 대덕구 계족산로 13, 1층 (중리동)",대전광역시 대덕구 중리동 120-8 (1층),36.36190579,127.4329194,042-639-8881,70,10,,음식,,12:00,18:00,12:00,18:00,12:00,18:00,2017-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
성심이용원,7 ,대전광역시,대덕구,30230,대전광역시 대덕구 신탄진동로23번길 31 (신탄진동),대전광역시 대덕구 신탄진동 142-9,36.44892561,127.4309954,042-931-4201,70,10,,이용서비스,,10:00,18:00,10:00,18:00,10:00,18:00,2010-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
박주란헤어,7 ,대전광역시,대덕구,30230,"대전광역시 대덕구 송촌북로4번길 27, 1층 (송촌동)",대전광역시 대덕구 송촌동 471-7,36.3630263,127.4383966,042-624-3593,70,10,,미용서비스,,10:00,20:00,10:00,20:00,10:00,20:00,2010-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
초원이용원,7 ,대전광역시,대덕구,30230,"대전광역시 대덕구 송촌북로4번길 13-7, 1층 (송촌동)",대전광역시 대덕구 송촌동 469-5,36.3631351,127.4376082,042-485-8430,70,10,,이용서비스,,10:00,18:00,10:00,18:00,10:00,18:00,1995-03-24,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
윤주헤어,7 ,대전광역시,대덕구,30230,"대전광역시 대덕구 송촌북로35번길 15, 지하1층 (중리동)",,36.36530981,127.4355635,042-622-7964,70,10,,미용서비스,,10:00,20:00,10:00,20:00,10:00,20:00,2017-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
끌라로헤어,7 ,대전광역시,대덕구,30230,"대전광역시 대덕구 송촌북로16번길 58, 202호 (송촌동, 동춘빌딩)",,36.36500286,127.4396498,042-621-3626,70,10,,미용서비스,,10:00,20:00,10:00,20:00,10:00,20:00,2017-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
대우이용원,7 ,대전광역시,대덕구,30230,대전광역시 대덕구 송촌로 10 (송촌동),대전광역시 대덕구 송촌동 565-29,36.356554,127.4439174,042-621-5294,70,10,,이용서비스,,10:00,18:00,10:00,18:00,10:00,18:00,2010-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
인헤어비스,7 ,대전광역시,대덕구,30230,대전광역시 대덕구 선비마을로23번길 71 (송촌동),대전광역시 대덕구 송촌동 495-3,36.3651404,127.4443544,042-672-9577,70,10,,미용서비스,,10:00,20:00,10:00,20:00,10:00,20:00,2010-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
미래로헤어샵,7 ,대전광역시,대덕구,30230,대전광역시 대덕구 선비마을로23번길 45 (송촌동),대전광역시 대덕구 송촌동 496-3 (1층),36.3644121,127.4452923,042-931-5535,70,10,,미용서비스,,10:00,20:00,10:00,20:00,10:00,20:00,2010-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
둘리미용실,7 ,대전광역시,대덕구,30230,대전광역시 대덕구 석봉로57번길 69 (석봉동),대전광역시 대덕구 석봉동 406-3,36.4504158,127.4274386,042-934-3231,70,10,,미용서비스,,10:00,20:00,10:00,20:00,10:00,20:00,2010-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
예원헤어샵,7 ,대전광역시,대덕구,30230,대전광역시 대덕구 한밭대로988번길 34 (오정동),대전광역시 대덕구 오정동 80-7,36.3561061,127.4090878,000-0000-0000,70,10,,미용서비스,,10:00,18:00,10:00,18:00,10:00,18:00,2010-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
홍재이용원,7 ,대전광역시,대덕구,30230,대전광역시 대덕구 한밭대로988번길 34 (오정동),대전광역시 대덕구 오정동 80-7,36.3561061,127.4090878,042-636-5169,70,10,,이용서비스,,10:00,18:00,10:00,18:00,10:00,18:00,2010-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
미샵(美),7 ,대전광역시,대덕구,30230,"대전광역시 대덕구 한밭대로1129번길 46, 1층 (중리동, 이화주택)",,36.3610602,127.4239354,042-626-2880,70,10,,미용서비스,,10:00,20:00,10:00,20:00,10:00,20:00,2011-07-11,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
유리미용실,7 ,대전광역시,대덕구,30230,대전광역시 대덕구 한밭대로1129번길 137 (중리동),대전광역시 대덕구 중리동 365-33,36.365255,127.4236448,042-627-4052,70,10,,미용서비스,,10:00,20:00,10:00,20:00,10:00,20:00,2010-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
꺼꿀로헤어??,7 ,대전광역시,대덕구,30230,"대전광역시 대덕구 한밭대로1033번길 15, 상가동 1층 104호 (오정동, 신동아아파트)",,36.36085372,127.4123926,042-672-1901,70,10,,미용서비스,,10:00,20:00,10:00,20:00,10:00,20:00,2010-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
헤어스토리,7 ,대전광역시,대덕구,30230,대전광역시 대덕구 한남로88번길 50 (오정동),대전광역시 대덕구 오정동 435-17,36.35242357,127.4172307,042-636-4608,70,10,,미용서비스,,10:00,20:00,10:00,20:00,10:00,20:00,2000-09-08,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
헤어1004미용실,7 ,대전광역시,대덕구,30230,"대전광역시 대덕구 한남로 85 (오정동,(103호))",대전광역시 대덕구 오정동 454-4 (103),36.35054647,127.4190019,042-638-1668,70,10,,미용서비스,,10:00,20:00,10:00,20:00,10:00,20:00,2008-02-15,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
헤어21C,7 ,대전광역시,대덕구,30230,대전광역시 대덕구 한남로 29 (오정동),대전광역시 대덕구 오정동 175-18,36.3509555,127.4249159,042-636-5167,70,10,,미용서비스,,10:00,20:00,10:00,20:00,10:00,20:00,2017-01-01,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
김영성헤어바버??,7 ,대전광역시,대덕구,30230,"대전광역시 대덕구 중리서로 45, 1층 (중리동)",대전광역시 대덕구 중리동 395-3 (1층),36.36290117,127.4216967,042-634-4836,70,10,,이용서비스,,10:00,18:00,10:00,18:00,10:00,18:00,1994-07-08,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
에스헤어,7 ,대전광역시,대덕구,30230,"대전광역시 대덕구 중리북로31번길 8, 1층 (중리동)",대전광역시 대덕구 중리동 370-28 (1층),36.3663052,127.4265099,042-635-4966,70,10,,미용서비스,,10:00,20:00,10:00,20:00,10:00,20:00,2013-01-02,,대전광역시 대덕구,042-608-6883,2020-04-29,3680000,대전광역시 대덕구
