원천도형ID,읍면동코드,읍면동명,데이터기준일자,제공기관코드,제공기관명
124,30230122,부수동,2018-01-11,AAAAAAA,공공데이터활용지원센터
2438,31140112,고사동,2018-01-11,AAAAAAA,공공데이터활용지원센터
2386,31140118,장생포동,2018-01-11,AAAAAAA,공공데이터활용지원센터
1990,30170104,정림동,2018-01-11,AAAAAAA,공공데이터활용지원센터
1362,30170103,도마동,2018-01-11,AAAAAAA,공공데이터활용지원센터
1991,30170101,복수동,2018-01-11,AAAAAAA,공공데이터활용지원센터
392,30170128,만년동,2018-01-11,AAAAAAA,공공데이터활용지원센터
531,30200141,전민동,2018-01-11,AAAAAAA,공공데이터활용지원센터
532,30200135,신봉동,2018-01-11,AAAAAAA,공공데이터활용지원센터
1128,30200128,장동,2018-01-11,AAAAAAA,공공데이터활용지원센터
1137,30200125,신성동,2018-01-11,AAAAAAA,공공데이터활용지원센터
125,30230123,황호동,2018-01-11,AAAAAAA,공공데이터활용지원센터
126,30230106,와동,2018-01-11,AAAAAAA,공공데이터활용지원센터
127,30230113,문평동,2018-01-11,AAAAAAA,공공데이터활용지원센터
128,30230104,연축동,2018-01-11,AAAAAAA,공공데이터활용지원센터
2385,31140119,매암동,2018-01-11,AAAAAAA,공공데이터활용지원센터
422,31140106,삼산동,2018-01-11,AAAAAAA,공공데이터활용지원센터
393,30170113,월평동,2018-01-11,AAAAAAA,공공데이터활용지원센터
395,30170120,장안동,2018-01-11,AAAAAAA,공공데이터활용지원센터
396,30170105,용문동,2018-01-11,AAAAAAA,공공데이터활용지원센터
397,30170106,탄방동,2018-01-11,AAAAAAA,공공데이터활용지원센터
481,30200147,송강동,2018-01-11,AAAAAAA,공공데이터활용지원센터
482,30200127,도룡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
483,30200109,송정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
1129,30200121,죽동,2018-01-11,AAAAAAA,공공데이터활용지원센터
131,30230111,석봉동,2018-01-11,AAAAAAA,공공데이터활용지원센터
132,30230126,신탄진동,2018-01-11,AAAAAAA,공공데이터활용지원센터
133,30230119,용호동,2018-01-11,AAAAAAA,공공데이터활용지원센터
129,30230117,평촌동,2018-01-11,AAAAAAA,공공데이터활용지원센터
34,31170108,서부동,2018-01-11,AAAAAAA,공공데이터활용지원센터
33,31170107,동부동,2018-01-11,AAAAAAA,공공데이터활용지원센터
399,30170119,산직동,2018-01-11,AAAAAAA,공공데이터활용지원센터
400,30170123,우명동,2018-01-11,AAAAAAA,공공데이터활용지원센터
485,30200140,문지동,2018-01-11,AAAAAAA,공공데이터활용지원센터
486,30200142,원촌동,2018-01-11,AAAAAAA,공공데이터활용지원센터
135,30230112,목상동,2018-01-11,AAAAAAA,공공데이터활용지원센터
136,30230108,법동,2018-01-11,AAAAAAA,공공데이터활용지원센터
134,30230114,신일동,2018-01-11,AAAAAAA,공공데이터활용지원센터
137,30230109,중리동,2018-01-11,AAAAAAA,공공데이터활용지원센터
138,30230115,덕암동,2018-01-11,AAAAAAA,공공데이터활용지원센터
36,31170104,전하동,2018-01-11,AAAAAAA,공공데이터활용지원센터
37,31170105,미포동,2018-01-11,AAAAAAA,공공데이터활용지원센터
38,31170106,주전동,2018-01-11,AAAAAAA,공공데이터활용지원센터
5491,31710259,범서읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
4913,36110310,연기면,2018-01-11,AAAAAAA,공공데이터활용지원센터
4914,36110112,고운동,2018-01-11,AAAAAAA,공공데이터활용지원센터
82,36110340,금남면,2018-01-11,AAAAAAA,공공데이터활용지원센터
753,36110114,도담동,2018-01-11,AAAAAAA,공공데이터활용지원센터
401,30170126,봉곡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
402,30170125,용촌동,2018-01-11,AAAAAAA,공공데이터활용지원센터
2626,30170115,도안동,2018-01-11,AAAAAAA,공공데이터활용지원센터
487,30200138,외삼동,2018-01-11,AAAAAAA,공공데이터활용지원센터
488,30200110,방동,2018-01-11,AAAAAAA,공공데이터활용지원센터
113,30230120,이현동,2018-01-11,AAAAAAA,공공데이터활용지원센터
114,30230125,미호동,2018-01-11,AAAAAAA,공공데이터활용지원센터
115,30230118,장동,2018-01-11,AAAAAAA,공공데이터활용지원센터
116,30230105,신대동,2018-01-11,AAAAAAA,공공데이터활용지원센터
50,31170102,화정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
465,31200114,신명동,2018-01-11,AAAAAAA,공공데이터활용지원센터
466,31200106,중산동,2018-01-11,AAAAAAA,공공데이터활용지원센터
386,30170116,관저동,2018-01-11,AAAAAAA,공공데이터활용지원센터
387,30170118,매노동,2018-01-11,AAAAAAA,공공데이터활용지원센터
489,30200108,세동,2018-01-11,AAAAAAA,공공데이터활용지원센터
490,30200107,성북동,2018-01-11,AAAAAAA,공공데이터활용지원센터
117,30230124,삼정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
118,30230116,상서동,2018-01-11,AAAAAAA,공공데이터활용지원센터
119,30230121,갈전동,2018-01-11,AAAAAAA,공공데이터활용지원센터
467,31200118,산하동,2018-01-11,AAAAAAA,공공데이터활용지원센터
2033,44270350,면천면,2018-01-11,AAAAAAA,공공데이터활용지원센터
754,44270340,정미면,2018-01-11,AAAAAAA,공공데이터활용지원센터
278,45111142,효자동3가,2018-01-11,AAAAAAA,공공데이터활용지원센터
2545,45111140,효자동1가,2018-01-11,AAAAAAA,공공데이터활용지원센터
2865,45111127,중화산동1가,2018-01-11,AAAAAAA,공공데이터활용지원센터
2866,45111128,중화산동2가,2018-01-11,AAAAAAA,공공데이터활용지원센터
2228,45113121,송천동1가,2018-01-11,AAAAAAA,공공데이터활용지원센터
2230,45113106,덕진동2가,2018-01-11,AAAAAAA,공공데이터활용지원센터
98,44200105,초사동,2018-01-11,AAAAAAA,공공데이터활용지원센터
753,44200410,신창면,2018-01-11,AAAAAAA,공공데이터활용지원센터
754,44200104,기산동,2018-01-11,AAAAAAA,공공데이터활용지원센터
103,44200119,남동,2018-01-11,AAAAAAA,공공데이터활용지원센터
403,44270111,구룡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
436,44270103,우두동,2018-01-11,AAAAAAA,공공데이터활용지원센터
385,11650104,원지동,2018-01-11,AAAAAAA,공공데이터활용지원센터
280,45113105,덕진동1가,2018-01-11,AAAAAAA,공공데이터활용지원센터
107,44150108,금성동,2018-01-11,AAAAAAA,공공데이터활용지원센터
108,44150109,옥룡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
109,44150106,교동,2018-01-11,AAAAAAA,공공데이터활용지원센터
104,44200109,좌부동,2018-01-11,AAAAAAA,공공데이터활용지원센터
105,44200400,도고면,2018-01-11,AAAAAAA,공공데이터활용지원센터
107,44200310,송악면,2018-01-11,AAAAAAA,공공데이터활용지원센터
466,50110107,건입동,2018-01-11,AAAAAAA,공공데이터활용지원센터
5905,41220250,팽성읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
413,44270110,사기소동,2018-01-11,AAAAAAA,공공데이터활용지원센터
415,44270102,채운동,2018-01-11,AAAAAAA,공공데이터활용지원센터
2342,11440115,상수동,2018-01-11,AAAAAAA,공공데이터활용지원센터
282,45113133,팔복동4가,2018-01-11,AAAAAAA,공공데이터활용지원센터
289,45113108,팔복동1가,2018-01-11,AAAAAAA,공공데이터활용지원센터
24402,44210250,대산읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
105,44150107,웅진동,2018-01-11,AAAAAAA,공공데이터활용지원센터
106,44150118,무릉동,2018-01-11,AAAAAAA,공공데이터활용지원센터
123,44150310,이인면,2018-01-11,AAAAAAA,공공데이터활용지원센터
124,44150330,계룡면,2018-01-11,AAAAAAA,공공데이터활용지원센터
127,44150120,신관동,2018-01-11,AAAAAAA,공공데이터활용지원센터
128,44150320,탄천면,2018-01-11,AAAAAAA,공공데이터활용지원센터
131,44150340,반포면,2018-01-11,AAAAAAA,공공데이터활용지원센터
133,44150360,의당면,2018-01-11,AAAAAAA,공공데이터활용지원센터
108,44200108,장존동,2018-01-11,AAAAAAA,공공데이터활용지원센터
109,44200330,탕정면,2018-01-11,AAAAAAA,공공데이터활용지원센터
106,44200113,모종동,2018-01-11,AAAAAAA,공공데이터활용지원센터
113,44200380,인주면,2018-01-11,AAAAAAA,공공데이터활용지원센터
8401,44210114,덕지천동,2018-01-11,AAAAAAA,공공데이터활용지원센터
416,44270108,행정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
3953,44270109,용연동,2018-01-11,AAAAAAA,공공데이터활용지원센터
288,45111107,경원동3가,2018-01-11,AAAAAAA,공공데이터활용지원센터
291,45113116,호성동1가,2018-01-11,AAAAAAA,공공데이터활용지원센터
1601,45111124,서완산동2가,2018-01-11,AAAAAAA,공공데이터활용지원센터
209,45113110,팔복동3가,2018-01-11,AAAAAAA,공공데이터활용지원센터
210,45111129,서신동,2018-01-11,AAAAAAA,공공데이터활용지원센터
132,44150126,송선동,2018-01-11,AAAAAAA,공공데이터활용지원센터
125,44150114,오곡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
126,44150121,금흥동,2018-01-11,AAAAAAA,공공데이터활용지원센터
12562,44210108,석남동,2018-01-11,AAAAAAA,공공데이터활용지원센터
14161,44210106,수석동,2018-01-11,AAAAAAA,공공데이터활용지원센터
16401,44210380,운산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
9682,44210400,고북면,2018-01-11,AAAAAAA,공공데이터활용지원센터
14801,44210250,대산읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
11282,44210390,해미면,2018-01-11,AAAAAAA,공공데이터활용지원센터
17685,44210360,성연면,2018-01-11,AAAAAAA,공공데이터활용지원센터
81,44230340,상월면,2018-01-11,AAAAAAA,공공데이터활용지원센터
2437,31140117,용잠동,2018-01-11,AAAAAAA,공공데이터활용지원센터
431,31140108,야음동,2018-01-11,AAAAAAA,공공데이터활용지원센터
417,31140109,선암동,2018-01-11,AAAAAAA,공공데이터활용지원센터
421,31140107,여천동,2018-01-11,AAAAAAA,공공데이터활용지원센터
39,31170103,일산동,2018-01-11,AAAAAAA,공공데이터활용지원센터
49,31170101,방어동,2018-01-11,AAAAAAA,공공데이터활용지원센터
468,31200111,무룡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
473,31200124,양정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
474,31200120,명촌동,2018-01-11,AAAAAAA,공공데이터활용지원센터
477,31200121,진장동,2018-01-11,AAAAAAA,공공데이터활용지원센터
833,31200123,효문동,2018-01-11,AAAAAAA,공공데이터활용지원센터
7409,31710330,청량면,2018-01-11,AAAAAAA,공공데이터활용지원센터
134,30140124,정생동,2018-01-11,AAAAAAA,공공데이터활용지원센터
135,30140104,중촌동,2018-01-11,AAAAAAA,공공데이터활용지원센터
137,30140103,목동,2018-01-11,AAAAAAA,공공데이터활용지원센터
525,30200101,원내동,2018-01-11,AAAAAAA,공공데이터활용지원센터
526,30200104,용계동,2018-01-11,AAAAAAA,공공데이터활용지원센터
524,30200103,대정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
511,30200120,지족동,2018-01-11,AAAAAAA,공공데이터활용지원센터
512,30200139,반석동,2018-01-11,AAAAAAA,공공데이터활용지원센터
2689,31140116,남화동,2018-01-11,AAAAAAA,공공데이터활용지원센터
2371,31140113,성암동,2018-01-11,AAAAAAA,공공데이터활용지원센터
759,30140655,용두동,2018-01-11,AAAAAAA,공공데이터활용지원센터
756,30140102,선화동,2018-01-11,AAAAAAA,공공데이터활용지원센터
132,30140126,금동,2018-01-11,AAAAAAA,공공데이터활용지원센터
3250,47290510,중방동,2018-01-11,AAAAAAA,공공데이터활용지원센터
3186,45113103,인후동1가,2018-01-11,AAAAAAA,공공데이터활용지원센터
3844,45113123,반월동,2018-01-11,AAAAAAA,공공데이터활용지원센터
5425,45113137,남정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
12913,44180106,궁촌동,2018-01-11,AAAAAAA,공공데이터활용지원센터
12915,44180105,명천동,2018-01-11,AAAAAAA,공공데이터활용지원센터
7800,44180340,청소면,2018-01-11,AAAAAAA,공공데이터활용지원센터
4914,44180310,주포면,2018-01-11,AAAAAAA,공공데이터활용지원센터
9713,44180107,내항동,2018-01-11,AAAAAAA,공공데이터활용지원센터
8114,44180350,청라면,2018-01-11,AAAAAAA,공공데이터활용지원센터
81,44200250,염치읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
83,44200390,선장면,2018-01-11,AAAAAAA,공공데이터활용지원센터
92,44230110,강산동,2018-01-11,AAAAAAA,공공데이터활용지원센터
93,44230109,내동,2018-01-11,AAAAAAA,공공데이터활용지원센터
248,45111122,동완산동,2018-01-11,AAAAAAA,공공데이터활용지원센터
251,45111101,중앙동1가,2018-01-11,AAAAAAA,공공데이터활용지원센터
252,45111143,대성동,2018-01-11,AAAAAAA,공공데이터활용지원센터
253,45111125,동서학동,2018-01-11,AAAAAAA,공공데이터활용지원센터
228,45111110,풍남동3가,2018-01-11,AAAAAAA,공공데이터활용지원센터
229,45111118,교동,2018-01-11,AAAAAAA,공공데이터활용지원센터
226,45111103,중앙동3가,2018-01-11,AAAAAAA,공공데이터활용지원센터
227,45111115,다가동3가,2018-01-11,AAAAAAA,공공데이터활용지원센터
230,45113136,도덕동,2018-01-11,AAAAAAA,공공데이터활용지원센터
9714,44180108,남곡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
84,44200116,득산동,2018-01-11,AAAAAAA,공공데이터활용지원센터
85,44200115,배미동,2018-01-11,AAAAAAA,공공데이터활용지원센터
94,44230106,등화동,2018-01-11,AAAAAAA,공공데이터활용지원센터
95,44230400,가야곡면,2018-01-11,AAAAAAA,공공데이터활용지원센터
96,44230250,강경읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
97,44230253,연무읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
98,44230420,채운면,2018-01-11,AAAAAAA,공공데이터활용지원센터
99,44230410,은진면,2018-01-11,AAAAAAA,공공데이터활용지원센터
254,45111123,서완산동1가,2018-01-11,AAAAAAA,공공데이터활용지원센터
257,45111146,중동,2018-01-11,AAAAAAA,공공데이터활용지원센터
259,45111102,중앙동2가,2018-01-11,AAAAAAA,공공데이터활용지원센터
239,45111119,태평동,2018-01-11,AAAAAAA,공공데이터활용지원센터
240,45111104,중앙동4가,2018-01-11,AAAAAAA,공공데이터활용지원센터
241,45111111,전동,2018-01-11,AAAAAAA,공공데이터활용지원센터
242,45111105,경원동1가,2018-01-11,AAAAAAA,공공데이터활용지원센터
90,44200106,신인동,2018-01-11,AAAAAAA,공공데이터활용지원센터
92,44200107,법곡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
99,44200370,영인면,2018-01-11,AAAAAAA,공공데이터활용지원센터
94,44200103,방축동,2018-01-11,AAAAAAA,공공데이터활용지원센터
100,44230102,반월동,2018-01-11,AAAAAAA,공공데이터활용지원센터
101,44230105,취암동,2018-01-11,AAAAAAA,공공데이터활용지원센터
103,44230330,노성면,2018-01-11,AAAAAAA,공공데이터활용지원센터
338,44250101,금암동,2018-01-11,AAAAAAA,공공데이터활용지원센터
339,44250310,두마면,2018-01-11,AAAAAAA,공공데이터활용지원센터
2546,45111137,삼천동1가,2018-01-11,AAAAAAA,공공데이터활용지원센터
2341,11440116,하중동,2018-01-11,AAAAAAA,공공데이터활용지원센터
2338,11440114,창전동,2018-01-11,AAAAAAA,공공데이터활용지원센터
5106,45113126,성덕동,2018-01-11,AAAAAAA,공공데이터활용지원센터
5108,45113132,장동,2018-01-11,AAAAAAA,공공데이터활용지원센터
4786,45113660,동산동,2018-01-11,AAAAAAA,공공데이터활용지원센터
4785,45113129,고랑동,2018-01-11,AAAAAAA,공공데이터활용지원센터
95,44200112,용화동,2018-01-11,AAAAAAA,공공데이터활용지원센터
96,44200117,점양동,2018-01-11,AAAAAAA,공공데이터활용지원센터
433,44200350,음봉면,2018-01-11,AAAAAAA,공공데이터활용지원센터
434,44200360,둔포면,2018-01-11,AAAAAAA,공공데이터활용지원센터
86,44200114,권곡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
340,44250330,신도안면,2018-01-11,AAAAAAA,공공데이터활용지원센터
369,44250315,엄사면,2018-01-11,AAAAAAA,공공데이터활용지원센터
262,45111126,서서학동,2018-01-11,AAAAAAA,공공데이터활용지원센터
263,45111136,용복동,2018-01-11,AAAAAAA,공공데이터활용지원센터
268,45111145,상림동,2018-01-11,AAAAAAA,공공데이터활용지원센터
