터널명,터널종류,시설물종별등급구분,도로종류,도로노선명,도로노선번호,도로노선방향,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,터널시작점위도,터널시작점경도,터널종료점위도,터널종료점경도,터널연장,터널폭,터널보도폭,터널높이,차로수,터널준공년도,최종안전점검일자,최종안전점검결과,최종안전점검유형,내진설계적용여부,내진성능확보여부,터널보수보강내역,터널보수보강비용,중계기종류,터널관리시스템적용여부,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
옥천3터널(부산),도로터널,1종,01,5001,,하행,충청북도,옥천군,43730,,충청북도 옥천군 동,00.000000,000.000000,00.000000,000.000000,1613,13.9,0,8.3,3,2003,2018-12-31,B,정밀점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
옥천3터널(서울),도로터널,1종,01,5001,,상행,충청북도,옥천군,43730,,충청북도 옥천군 동,00.000000,000.000000,00.000000,000.000000,1593,13.9,0,8.3,3,2003,2018-12-31,B,정밀점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
옥천4터널(부산),도로터널,1종,01,5001,,하행,충청북도,옥천군,43730,,충청북도 옥천군 청,00.000000,000.000000,00.000000,000.000000,868,13.6,0,8.3,3,2003,2018-12-31,B,정밀점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
옥천4터널(서울),도로터널,1종,01,5001,,상행,충청북도,옥천군,43730,,충청북도 옥천군 청,00.000000,000.000000,00.000000,000.000000,873,13.6,0,8.3,3,2003,2018-12-31,B,정밀점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
차동터널(영덕),도로터널,2종,01,5030,,상행,충청남도,예산군,44810,,충청남도 예산군 신,00.000000,000.000000,00.000000,000.000000,363,11.6,0,7.3,2,2009,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
차동터널(당진),도로터널,2종,01,5030,,하행,충청남도,공주시,44150,,충청남도 공주시 유,00.000000,000.000000,00.000000,000.000000,315,11.6,0,7.3,2,2009,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
대흥터널(영덕),도로터널,2종,01,5030,,상행,충청남도,예산군,44810,,충청남도 예산군 대,00.000000,000.000000,00.000000,000.000000,556,11.6,0,7.3,2,2009,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
대흥터널(당진),도로터널,2종,01,5030,,하행,충청남도,예산군,44810,,충청남도 예산군 대,00.000000,000.000000,00.000000,000.000000,562,11.6,0,7.3,2,2009,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
내서4터널(영덕),도로터널,1종,01,5030,,상행,경상북도,상주시,47250,,경상북도 상주시 내,00.000000,000.000000,00.000000,000.000000,1335,13.7,0,7.3,2,2007,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
내서4터널(당진),도로터널,1종,01,5030,,하행,경상북도,상주시,47250,,경상북도 상주시 내,00.000000,000.000000,00.000000,000.000000,1370,13.7,0,7.3,2,2007,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
내서3터널(영덕),도로터널,2종,01,5030,,상행,경상북도,상주시,47250,,경상북도 상주시 내,00.000000,000.000000,00.000000,000.000000,500,13.3,0,7.3,2,2007,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
내서3터널(당진),도로터널,2종,01,5030,,하행,경상북도,상주시,47250,,경상북도 상주시 내,00.000000,000.000000,00.000000,000.000000,520,13.3,0,7.3,2,2007,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
내서2터널(영덕),도로터널,2종,01,5030,,상행,경상북도,상주시,47250,,경상북도 상주시 내,00.000000,000.000000,00.000000,000.000000,470,11.5,0,7.3,2,2007,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
내서2터널(당진),도로터널,2종,01,5030,,하행,경상북도,상주시,47250,,경상북도 상주시 내,00.000000,000.000000,00.000000,000.000000,418,11.5,0,7.3,2,2007,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
내서1터널(영덕),도로터널,2종,01,5030,,상행,경상북도,상주시,47250,,경상북도 상주시 내,00.000000,000.000000,00.000000,000.000000,132,12,0,8.3,2,2007,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
내서1터널(당진),도로터널,1종,01,5030,,하행,경상북도,상주시,47250,,경상북도 상주시 내,00.000000,000.000000,00.000000,000.000000,132,14.6,0,8.8,3,2007,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
화서2터널(영덕),도로터널,2종,01,5030,,상행,경상북도,상주시,47250,,경상북도 상주시 화,00.000000,000.000000,00.000000,000.000000,128,12,0,7.8,2,2007,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
화서2터널(당진),도로터널,2종,01,5030,,하행,경상북도,상주시,47250,,경상북도 상주시 화,00.000000,000.000000,00.000000,000.000000,128,12,0,7.8,2,2007,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
화서1터널(영덕),도로터널,2종,01,5030,,상행,경상북도,상주시,47250,,경상북도 상주시 화,00.000000,000.000000,00.000000,000.000000,225,11.9,0,7.3,2,2007,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
화서1터널(당진),도로터널,1종,01,5030,,하행,경상북도,상주시,47250,,경상북도 상주시 화,00.000000,000.000000,00.000000,000.000000,225,13.9,0,8.4,3,2007,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
탄부터널(영덕),도로터널,2종,01,5030,,상행,충청북도,보은군,43720,,충청북도 보은군 탄,00.000000,000.000000,00.000000,000.000000,220,11.2,0,6.9,2,2007,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
탄부터널(당진),도로터널,2종,01,5030,,하행,충청북도,보은군,43720,,충청북도 보은군 탄,00.000000,000.000000,00.000000,000.000000,220,11.2,0,6.9,2,2007,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
수한터널(영덕),도로터널,2종,01,5030,,상행,충청북도,보은군,43720,,충청북도 보은군 수,00.000000,000.000000,00.000000,000.000000,214,10.7,0,4.8,2,2007,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
수한터널(당진),도로터널,2종,01,5030,,하행,충청북도,보은군,43720,,충청북도 보은군 수,00.000000,000.000000,00.000000,000.000000,214,10.7,0,4.8,2,2007,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
수리티터널(영덕),도로터널,2종,01,5030,,상행,충청북도,보은군,43720,,충청북도 보은군 회,00.000000,000.000000,00.000000,000.000000,903,10.7,0,4.8,2,2007,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
수리티터널(당진),도로터널,2종,01,5030,,하행,충청북도,보은군,43720,,충청북도 보은군 회,00.000000,000.000000,00.000000,000.000000,825,10.7,0,4.8,2,2007,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
문수산터널(담양),도로터널,1종,01,5253,,상행,전라북도,고창군,45790,,전라북도 고창군 고,00.000000,000.000000,00.000000,000.000000,3805,12.4,0,7.3,2,2007,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 광주전남본부,062-570-7575,2020-01-01,AAAAAAA,공공데이터활용지원센터
문수산터널(고창),도로터널,1종,01,5253,,하행,전라북도,고창군,45790,,전라북도 고창군 고,00.000000,000.000000,00.000000,000.000000,3820,12.4,0,7.3,2,2007,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 광주전남본부,062-570-7575,2020-01-01,AAAAAAA,공공데이터활용지원센터
고창터널(담양),도로터널,2종,01,5253,,상행,전라북도,고창군,45790,,전라북도 고창군 고,00.000000,000.000000,00.000000,000.000000,568,11.4,0,7.3,2,2007,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 광주전남본부,062-570-7575,2020-01-01,AAAAAAA,공공데이터활용지원센터
고창터널(고창),도로터널,2종,01,5253,,하행,전라북도,고창군,45790,,전라북도 고창군 고,00.000000,000.000000,00.000000,000.000000,319,11.4,0,7.3,2,2007,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 광주전남본부,062-570-7575,2020-01-01,AAAAAAA,공공데이터활용지원센터
담양1터널(옥포),도로터널,2종,01,5012,,상행,전라남도,담양군,46710,,전라남도 담양군 담,00.000000,000.000000,00.000000,000.000000,680,11.5,0,7.3,2,2006,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 광주전남본부,062-570-7575,2020-01-01,AAAAAAA,공공데이터활용지원센터
담양1터널(고서),도로터널,2종,01,5012,,하행,전라남도,담양군,46710,,전라남도 담양군 담,00.000000,000.000000,00.000000,000.000000,685,11.5,0,7.3,2,2006,2018-12-31,B,정밀점검,미적용,N,,0,-    ,N,한국도로공사 광주전남본부,062-570-7575,2020-01-01,AAAAAAA,공공데이터활용지원센터
담양2터널(고서),도로터널,2종,01,5012,,하행,전라남도,담양군,46710,,전라남도 담양군 담,00.000000,000.000000,00.000000,000.000000,918,11.5,0,7.3,2,2006,2018-12-31,B,정밀점검,미적용,N,,0,-    ,N,한국도로공사 광주전남본부,062-570-7575,2020-01-01,AAAAAAA,공공데이터활용지원센터
담양2터널(옥포),도로터널,2종,01,5012,,상행,전라남도,담양군,46710,,전라남도 담양군 담,00.000000,000.000000,00.000000,000.000000,955,11.5,0,7.3,2,2006,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 광주전남본부,062-570-7575,2020-01-01,AAAAAAA,공공데이터활용지원센터
영동3터널(서울),도로터널,1종,01,5001,,상행,충청북도,영동군,43740,,충청북도 영동군 용,00.000000,000.000000,00.000000,000.000000,484,12.8,0,8.3,3,2015,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
영동3터널(부산),도로터널,1종,01,5001,,하행,충청북도,영동군,43740,,충청북도 영동군 용,00.000000,000.000000,00.000000,000.000000,587,12.8,0,8.3,3,2015,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
영동2터널(서울),도로터널,1종,01,5001,,상행,충청북도,영동군,43740,,충청북도 영동군 용,00.000000,000.000000,00.000000,000.000000,584,12.8,0,8.3,3,2015,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
영동2터널(부산),도로터널,1종,01,5001,,하행,충청북도,영동군,43740,,충청북도 영동군 용,00.000000,000.000000,00.000000,000.000000,654,12.8,0,8.3,3,2015,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
유성터널(영덕),도로터널,2종,01,5030,,상행,대전광역시,유성구,30200,,대전광역시 유성구 ,00.000000,000.000000,00.000000,000.000000,315,12.5,0,7.5,2,2009,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
유성터널(당진),도로터널,2종,01,5030,,하행,대전광역시,유성구,30200,,대전광역시 유성구 ,00.000000,000.000000,00.000000,000.000000,315,12.5,0,7.5,2,2009,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
호계터널(영덕),도로터널,2종,01,5030,,상행,충청남도,공주시,44150,,충청남도 공주시 사,00.000000,000.000000,00.000000,000.000000,562,11.6,0,7.3,2,2009,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
호계터널(당진),도로터널,2종,01,5030,,하행,충청남도,공주시,44150,,충청남도 공주시 사,00.000000,000.000000,00.000000,000.000000,550,11.6,0,7.3,2,2009,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
해월터널(영덕),도로터널,2종,01,5030,,상행,충청남도,공주시,44150,,충청남도 공주시 사,00.000000,000.000000,00.000000,000.000000,492,11.6,0,7.3,2,2009,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
해월터널(당진),도로터널,2종,01,5030,,하행,충청남도,공주시,44150,,충청남도 공주시 사,00.000000,000.000000,00.000000,000.000000,440,11.6,0,7.3,2,2009,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
화흥터널(영덕),도로터널,2종,01,5030,,상행,충청남도,공주시,44150,,충청남도 공주시 유,00.000000,000.000000,00.000000,000.000000,305,11.6,0,7.3,2,2009,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
화흥터널(당진),도로터널,2종,01,5030,,하행,충청남도,공주시,44150,,충청남도 공주시 신,00.000000,000.000000,00.000000,000.000000,305,11.6,0,7.3,2,2009,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
신영터널(영덕),도로터널,2종,01,5030,,상행,충청남도,공주시,44150,,충청남도 공주시 유,00.000000,000.000000,00.000000,000.000000,686,11.6,0,7.3,2,2009,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
신영터널(당진),도로터널,2종,01,5030,,하행,충청남도,공주시,44150,,충청남도 공주시 유,00.000000,000.000000,00.000000,000.000000,680,11.6,0,7.3,2,2009,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 대전충청본부,042-630-7414,2020-01-01,AAAAAAA,공공데이터활용지원센터
보평터널(광주),도로터널,2종,01,5012,,상행,전라남도,무안군,46840,,전라남도 무안군 무,00.000000,000.000000,00.000000,000.000000,937,10.7,0,7.2,2,2007,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 광주전남본부,062-570-7575,2020-01-01,AAAAAAA,공공데이터활용지원센터
보평터널(무안),도로터널,2종,01,5012,,하행,전라남도,무안군,46840,,전라남도 무안군 무,00.000000,000.000000,00.000000,000.000000,937,10.7,0,7.2,2,2007,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 광주전남본부,062-570-7575,2020-01-01,AAAAAAA,공공데이터활용지원센터
석곡터널(천안),도로터널,2종,01,5025,,상행,전라남도,곡성군,46720,,전라남도 곡성군 석,00.000000,000.000000,00.000000,000.000000,391,10,0,6.7,2,1996,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 광주전남본부,062-570-7575,2020-01-01,AAAAAAA,공공데이터활용지원센터
석곡터널(순천),도로터널,2종,01,5025,,하행,전라남도,곡성군,46720,,전라남도 곡성군 석,00.000000,000.000000,00.000000,000.000000,380,10,0,6.7,2,1996,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 광주전남본부,062-570-7575,2020-01-01,AAAAAAA,공공데이터활용지원센터
순천1터널(순천),도로터널,2종,01,5025,,하행,전라남도,순천시,46150,,전라남도 순천시 승,00.000000,000.000000,00.000000,000.000000,430,10,0,6.7,2,1996,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 광주전남본부,062-570-7575,2020-01-01,AAAAAAA,공공데이터활용지원센터
순천1터널(천안),도로터널,2종,01,5025,,상행,전라남도,순천시,46150,,전라남도 순천시 승,00.000000,000.000000,00.000000,000.000000,430,10,0,6.7,2,1996,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,한국도로공사 광주전남본부,062-570-7575,2020-01-01,AAAAAAA,공공데이터활용지원센터
순천2터널(순천),도로터널,1종,01,5025,,하행,전라남도,순천시,46150,,전라남도 순천시 승,00.000000,000.000000,00.000000,000.000000,881,13.6,0,8.3,3,1996,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,한국도로공사 광주전남본부,062-570-7575,2020-01-01,AAAAAAA,공공데이터활용지원센터
