시설명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,설치장소설명,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,동시사용가능대수,공기주입가능여부,휴대전화충전가능여부,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
장애인보장구수리지원센터,강원도,춘천시,41800,강원도 춘천시 삭주로 3,강원도 춘천시 교동 36,37.8818114039,127.7322723024,1층 사무실 안,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,장애인보장구수리지원센터,033-255-5886,2020-07-13,4180000,강원도 춘천시
장애인민원상담실,강원도,춘천시,41800,강원도 춘천시 영서로 2802,강원도 춘천시 우두동 761-14,37.9032069,127.7275503343,1층 프로그램실 옆,09:00,18:00,00:00,00:00,00:00,00:00,1,N,Y,장애인민원봉사실,033-241-9375,2020-07-13,4180000,강원도 춘천시
강원도지체장애인협회,강원도,춘천시,41800,강원도 춘천시 소양강로 110,강원도 춘천시 동면 장학리 986,37.8969869955,127.7499584656,3층 사무실 301호 내부,09:00,18:00,00:00,00:00,00:00,00:00,1,N,N,강원도 지체장애인협회,033-262-1211,2020-07-13,4180000,강원도 춘천시
춘천역,강원도,춘천시,41800,강원도 춘천시 평화로 1,강원도 춘천시 근화동 190,37.8846580,127.7170047560,남자화장실 입구 옆,05:00,24:00,05:00,24:00,05:00,24:00,2,N,N,춘천역,033-241-7758,2020-07-13,4180000,강원도 춘천시
전동휠체어급속충전기,전라남도,장성군,46880,전라남도 장성군 남면 못재로 85,전라남도 장성군 남면 분향리 334,35.2442676560,126.8121343563,남면사무소,09:00,18:00,09:00,18:00,09:00,18:00,1,N,Y,남면사무소,061-390-6879,2020-07-13,4980000,전라남도 장성군
전동휠체어급속충전기,전라남도,장성군,46880,전라남도 장성군 삼계면 영장로 1585,전라남도 장성군 삼계면 사창리 427-7,35.2577079264,126.6611253941,삼계면사무소,09:00,18:00,09:00,18:00,09:00,18:00,1,N,Y,삼계면사무소,061-390-6973,2020-07-13,4980000,전라남도 장성군
전동휠체어급속충전기,전라남도,장성군,46880,전라남도 장성군 황룡면 신월산2길 20,전라남도 장성군 황룡면 월평리 93-3,35.2889035452,126.7730190656,황룡면사무소,09:00,18:00,09:00,18:00,09:00,18:00,1,N,Y,황룡면사무소,061-390-6995,2020-07-13,4980000,전라남도 장성군
전동휠체어급속충전기,전라남도,장성군,46880,전라남도 장성군 북하면 약수2길 2,전라남도 장성군 북하면 약수리 543-10,35.4073652945,126.8796170512,북하면사무소,09:00,18:00,09:00,18:00,09:00,18:00,1,N,Y,북하면사무소,061-390-7977,2020-07-13,4980000,전라남도 장성군
전동휠체어급속충전기,전라남도,장성군,46880,전라남도 장성군 장성읍 강변안길 90,전라남도 장성군 장성읍 기산리 489-1,35.3022499790,126.7765881193,장애인복지관,09:00,18:00,00:00,00:00,00:00,00:00,1,N,Y,장애인복지관,061-393-6336,2020-07-13,4980000,전라남도 장성군
월계2분회(지체장애인협회),서울특별시,노원구,11350,서울특별시 노원구 초안산로1길 15,서울특별시 노원구 월계동 556,37.6272976300,127.0533196693,"월계주공1단지 104동~105동, 월계2분회(지체장애인협회)",09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
월계2동 주민센터,서울특별시,노원구,11350,서울특별시 노원구 초안산로5길 28,서울특별시 노원구 월계동 777,37.6325100538,127.0507811632,월계2동 주민센터,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
공설운동장,충청남도,논산시,44230,충청남도 논산시 체육로 110,,36.1949853624,127.1019243383,1층 로비,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,충청남도 논산시청,041-746-5365,2020-04-24,4540000,충청남도 논산시
월계3분회(지체장애인협회),서울특별시,노원구,11350,서울특별시 노원구 월계로55길 4,서울특별시 노원구 월계동 321,37.6319322310,127.0609133590,"월계사슴아파트 106동옆, 월계3분회(지체장애인협회)",09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
공릉1분회(지체장애인협회),서울특별시,노원구,11350,서울특별시 노원구 공릉동 708-1,서울특별시 노원구 공릉동 708-1,37.6299912,127.0690409,"라이프2단지 배드민턴장 안, 공릉1분회(지체장애인협회)",09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
공릉2동 주민센터,서울특별시,노원구,11350,서울특별시 노원구 공릉2동 노원로1길 68,서울특별시 노원구 공릉동 87-7,37.6212564,127.0833780488,공릉2동주민센터,09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
태릉입구역 만남의광장,서울특별시,노원구,11350,서울특별시 노원구 공릉1동 동일로 988,서울특별시 노원구 공릉동 678-1,37.6184443,127.0763292,태릉입구역 만남의광장,09:00,22:00,09:00,22:00,09:00,22:00,2,Y,Y,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
하계1분회(지체장애인협회),서울특별시,노원구,11350,서울특별시 노원구 노원로16길 15,서울특별시 노원구 하계동 256-23,37.6432553139,127.0743516806,"중계주공9단지 901동 상가옆, 하계1분회(지체장애인협회)",09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
서울특별시기능장애인협회 노원,서울특별시,노원구,11350,서울특별시 노원구 한글비석로 178,서울특별시 노원구 하계동 산12-27,37.6434231487,127.0767720783,서울특별시기능장애인협회 노원,09:00,16:00,00:00,00:00,00:00,00:00,2,Y,Y,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
중계본동 주민센터,서울특별시,노원구,11350,서울특별시 노원구 중계로 143,서울특별시 노원구 중계동 363-4,37.6478031949,127.0802847670,중계본동주민센터,09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
중계1단지분회(지체장애인협회),서울특별시,노원구,11350,서울특별시 노원구 동일로210길 22,서울특별시 노원구 동일로210길 22,37.6469078990,127.0652178444,"중계주공1단지 103동옆, 중계1단지분회(지체장애인협회)",09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
중계3동분회(지체장애인협회),서울특별시,노원구,11350,서울특별시 노원구 노원로 331,서울특별시 노원구 중계동 514-3,37.6461773656,127.0696589913,"평화종합사회복지관 뒤, 중계3동분회(지체장애인협회)",09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
중계2.3동 주민센터 입구,서울특별시,노원구,11350,서울특별시 노원구 노원로17길 56,서울특별시 노원구 중계동 511-1,37.6421306904,127.0687306461,중계2.3동주민센터 입구,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
중계4동분회(지체장애인협회),서울특별시,노원구,11350,서울특별시 노원구 덕릉로 662,서울특별시 노원구 중계동 358,37.6560921305,127.0749673730,"중계종합사회복지관 뒤, 중계4동분회(지체장애인협회)",09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
중계4동 주민센터,서울특별시,노원구,11350,서울특별시 노원구 덕릉로82길 50,서울특별시 노원구 중계동 369-2,37.6587371,127.0779755709,중계4동주민센터,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
곰두리봉사협회 4층,서울특별시,노원구,11350,서울특별시 노원구 덕릉로 669 세양빌딩,서울특별시 노원구 중계동 434-1 세양빌딩,37.6573473,127.0724425,곰두리봉사협회 4층,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
상계6동분회(지체장애인협회),서울특별시,노원구,11350,서울특별시 노원구 덕릉로70가길 101,서울특별시 노원구 상계동 771-3,37.6419747523,127.0570238838,"상계마들아파트 관리사무소 1층, 상계6동분회(지체장애인협회)",09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
상계1동주민센터,서울특별시,노원구,11350,서울특별시 노원구 동일로 1697,서울특별시 노원구 상계동 1259,37.6799286708,127.0549625238,상계1동주민센터,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
"상계3,4동주민센터",서울특별시,노원구,11350,서울특별시 노원구 덕릉로 859,서울특별시 노원구 상계동 37-7,37.6729096975,127.0832362770,"상계3,4동주민센터",09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
상계10동주민센터,서울특별시,노원구,11350,서울특별시 노원구 노원로 530,서울특별시 노원구 상계동 671,37.6612789,127.0602618665,상계10동주민센터,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
곰두리봉사협회,서울특별시,노원구,11350,서울특별시 노원구 화랑로 486,서울특별시 노원구 공릉동 656-5,37.6191733,127.0810966829,장애인이동편의지원센터,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
장애인지원과 입구,서울특별시,노원구,11350,서울특별시 노원구 노해로 437 노원구청,서울특별시 노원구 상계동 701-1 노원구청,37.6540513,127.0541432,"노원구청 1층, 장애인복지과 입구",09:00,18:00,09:00,18:00,00:00,00:00,2,N,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
한국뇌성마비장애인협회 청우,서울특별시,노원구,11350,서울특별시 노원구 덕릉로 805,서울특별시 노원구 상계동 110-9,37.6688612954,127.0797588546,"상계뉴타운 프라자, 한국뇌성마비장애인협회 청우",09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
노원장애인 자립생활센터 어울림,서울특별시,노원구,11350,서울특별시 노원구 상계로5길 12,서울특별시 노원구 상계동 1305,37.6573526153,127.0642614262,"동양메이저 상가, 노원장애인 자립생활센터 어울림",09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
논산시사람꽃복지관,충청남도,논산시,44230,충청남도 논산시 부적면 계백로1546번길 38,,36.2088474303,127.1486387828,1층 입구,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,충청남도 논산시청,041-746-5365,2020-04-24,4540000,충청남도 논산시
노원중증장애인 독립생활센터,서울특별시,노원구,11350,서울특별시 한글비석로15길 48 현대종합상사,서울특별시 노원구 중계동 434-2 현대종합상가,37.656252,127.0713192,"현대종합상가 6층, 노원중증장애인 독립생활센터",09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
뇌성마비복지관,서울특별시,노원구,11350,서울특별시 노원구 덕릉로70가길 96,서울특별시 노원구 상계동 771,37.6424434778,127.0565800857,서울특별시립 뇌성마비복지관,09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
북부장애인종합복지관,서울특별시,노원구,11350,서울특별시 노원구 덕릉로70가길 92,서울특별시 노원구 상계동 771,37.6425369926,127.0569699270,서울특별시립 북부장애인종합복지관(4대),09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
성민복지관,서울특별시,노원구,11350,서울특별시 노원구 노원로32길 30-3,서울특별시 노원구 상계동 321-9 성민복지관,37.6556883,127.0693550944,성민복지관(2대),09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
지체장애인협회노원구지회,서울특별시,노원구,11350,서울특별시 노원구 월계로 370,서울특별시 노원구 월계동 321-2 희성프라자,37.6309771278,127.0610258672,"희성프라자 613호, 지체장애인협회노원구지회",09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
지체장애인협회노원구지회,서울특별시,노원구,11350,서울특별시 노원구 월계로 370,서울특별시 노원구 월계동 321-2 희성프라자,37.6309771278,127.0610258672,"희성프라자 607호, 지체장애인협회노원구지회",09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
북부장애인종합복지관,서울특별시,노원구,11350,서울특별시 노원구 동일로 지하 1308-1,서울특별시 노원구 중계동 503-3 중계역,37.6448902288,127.0642461561,중계역(지하2층 비상게이트 맞은편),09:00,22:00,09:00,22:00,09:00,22:00,2,Y,Y,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
북부장애인종합복지관,서울특별시,노원구,11350,서울특별시 노원구 동일로 지하 1196,서울특별시 노원구 하계동 273-5 하계역,37.6364513142,127.0679867239,하계역(지하1층-승강장 엘리베이터 앞),09:00,22:00,09:00,22:00,09:00,22:00,2,Y,Y,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
북부장애인종합복지관,서울특별시,노원구,11350,서울특별시 노원구 상계로 69-1,서울특별시 노원구 상계동 602-5,37.6562684963,127.0630320359,노원역(지하1층 4번출구 왼쪽),09:00,22:00,09:00,22:00,09:00,22:00,2,Y,Y,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
노원서비스공단,서울특별시,노원구,11350,서울특별시 노원구 동일로 1229,서울특별시 노원구 중계동 507-3,37.6389605914,127.0663438958,노원구민회관 입구,09:00,22:00,09:00,22:00,09:00,22:00,2,Y,Y,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
경춘선숲길 방문자센터,서울특별시,노원구,11350,서울특별시 노원구 공릉동 706,서울특별시 노원구 공릉동 706,37.631323,127.070091,경춘선숲길 방문자센터 옆,09:00,22:00,09:00,22:00,09:00,22:00,2,Y,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
화랑대 철도공원,서울특별시,노원구,11350,서울특별시 노원구 공릉동 29-16,서울특별시 노원구 공릉동 29-16,37.6253637,127.0904084,화랑대 철도공원,09:00,22:00,09:00,22:00,09:00,22:00,2,Y,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
불암산생태학습관 산책로 첫번째 쉼터,서울특별시,노원구,11350,서울특별시 노원구 한글비석로12길 37,서울특별시 노원구 중계동 산40-4,37.6559840991,127.0803117069,불암산 순환산책로 첫번째 쉼터,09:00,22:00,09:00,22:00,09:00,22:00,2,Y,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
영축산근린공원 산책로 첫번째 쉼터,서울특별시,노원구,11350,서울특별시 노원구 월계로 44가길,서울특별시 노원구 월계동 산130,37.625018,127.056758,영축산 순환산책로 첫번째 쉼터,09:00,22:00,09:00,22:00,09:00,22:00,2,Y,N,서울특별시 노원구,02-2116-3329,2020-07-01,3100000,서울특별시 노원구
전라남도청,전라남도,무안군,46840,전라남도 무안군 삼향읍 오룡길 1,전라남도 무안군 삼향읍 남악리 1000,34.81748893,126.4653805,후문입구 오른쪽,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,전라남도 무안군,061-450-5293,2020-07-09,4950000,전라남도 무안군
